Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Total_Services,Revenue_Per_Month,Charge_To_Revenue_Ratio,Refund_Rate,Has_Refund,Has_Extra_Charges,High_Value_Customer,Service_Adoption_Rate,Churn_Prediction,Churn_Probability,Risk_Level,Predicted_Status,Top_Risk_Factors
18228-AND,Female,32,Yes,Andhra Pradesh,6,21,,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.55,48.55,0.0,0,11.35,59.9,Churned,Attitude,Attitude of support person,3,2.7227272727272727,0.7972085385878489,0.0,0,0,0,0.3,1,0.9981104,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
13542-UTT,Male,71,Yes,Uttar Pradesh,11,20,,Yes,Yes,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,6851.65,0.0,0,1450.44,8302.09,Churned,Competitor,Competitor offered more data,7,395.33761904761906,0.012067796446864962,0.0,0,0,1,0.7,1,0.9876276,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
37338-RAJ,Male,48,Yes,Rajasthan,7,9,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.7,740.3,0.0,80,155.92,976.22,Churned,Competitor,Competitor offered more data,5,97.622,0.09690755408198767,0.0,0,1,0,0.5,1,0.9791622,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
29172-BIH,Female,39,Yes,Bihar,15,34,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,70.1,0.0,0,17.37,87.47,Churned,Competitor,Competitor had better devices,2,2.499142857142857,0.7923589917486153,0.0,0,0,0,0.2,1,0.9983883,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
52951-RAJ,Female,39,No,Rajasthan,13,25,,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.9,315.3,0.0,0,90.54,405.84,Churned,Price,Price too high,7,15.609230769230768,0.2406351391210304,0.0,0,0,0,0.7,1,0.99192894,Critical,Will Churn,"Month-to-Month Contract, High Monthly Charge"
34205-UTT,Male,50,No,Uttar Pradesh,5,29,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.95,330.15,0.0,0,85.4,415.55,Churned,Attitude,Attitude of service provider,2,13.851666666666667,0.16792701956547834,0.0,0,0,0,0.2,1,0.8991473,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
93684-JAM,Male,82,Yes,Jammu & Kashmir,1,1,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.35,233.7,0.0,0,27.66,261.36,Churned,Competitor,Competitor made better offer,4,130.68,0.31007013264217104,0.0,0,0,0,0.4,1,0.99931943,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
36829-HAR,Female,66,Yes,Haryana,10,28,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.3,4443.45,0.0,130,427.63,5001.08,Churned,Price,Price too high,7,172.45103448275862,0.02125115951764066,0.0,0,1,1,0.7,1,0.81422186,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
69510-JAM,Female,44,No,Jammu & Kashmir,2,31,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,89.3,577.6,0.0,0,15.6,593.2,Churned,Other,Don't know,5,18.5375,0.15028609895658027,0.0,0,0,0,0.5,1,0.93985426,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
41514-UTT,Female,65,No,Uttar Pradesh,1,35,Deal 3,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9,2911.3,0.0,0,1486.45,4397.75,Churned,Other,Don't know,6,122.15972222222223,0.022483660130718956,0.0,0,0,0,0.6,1,0.8659443,Critical,Will Churn,"Month-to-Month Contract, High Monthly Charge"
51415-WES,Male,45,Yes,West Bengal,2,21,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9,3067.2,0.0,0,887.76,3954.96,Churned,Attitude,Attitude of service provider,5,179.7709090909091,0.0214612887895732,0.0,0,0,0,0.5,1,0.7851884,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
39764-UTT,Female,39,Yes,Uttar Pradesh,5,14,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.35,46.35,0.0,0,88.68,135.03,Joined,Others,Others,1,9.002,0.1422480335220172,0.0,0,0,0,0.1,1,0.8382976,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
29626-WES,Male,67,No,West Bengal,10,22,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.15,50.15,0.0,50,38.33,138.48,Joined,Others,Others,2,6.0208695652173905,0.3595497562374534,0.0,0,1,0,0.2,1,0.99830496,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
47133-ODI,Female,60,Yes,Odisha,15,8,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.6,122.7,0.0,0,46.77,169.47,Joined,Others,Others,2,18.83,0.26162961224848946,0.0,0,0,0,0.2,1,0.96885306,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), Low Service Adoption"
32214-HAR,Female,30,Yes,Haryana,12,19,Deal 5,No,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,34.7,0.0,0,0.0,34.7,Churned,Other,Don't know,2,1.735,0.9719887955182073,0.0,0,0,0,0.2,1,0.99847335,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
69406-HAR,Male,30,Yes,Haryana,2,20,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,88.25,1460.65,0.0,0,304.47,1765.12,Churned,Other,Deceased,5,84.05333333333333,0.04996829207528367,0.0,0,0,0,0.5,1,0.7659396,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
61318-ASS,Female,24,Yes,Assam,2,6,,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.8,272.2,0.0,0,31.8,304.0,Churned,Competitor,Competitor had better devices,5,43.42857142857143,0.28131147540983603,0.0,0,0,0,0.5,1,0.98467904,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), High Monthly Charge"
54055-TEL,Female,33,Yes,Telangana,4,5,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,139.4,0.0,0,19.58,158.98,Churned,Attitude,Attitude of support person,3,26.496666666666666,0.46505813226653336,0.0,0,0,0,0.3,1,0.9982387,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
88912-MAD,Female,74,Yes,Madhya Pradesh,8,5,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,70.45,70.45,0.0,0,15.28,85.73,Churned,Other,Don't know,2,14.288333333333334,0.8122910181021561,0.0,0,0,0,0.2,1,0.99929965,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), Low Service Adoption"
62842-HAR,Male,33,Yes,Haryana,11,25,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,44.4,0.0,0,99.82,144.22,Joined,Others,Others,1,5.546923076923077,0.13290180415920672,0.0,0,0,0,0.1,1,0.5902155,High,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
45744-WES,Female,68,Yes,West Bengal,1,35,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,5574.75,8.13,0,636.02,6202.64,Churned,Price,Price too high,5,172.29555555555555,0.015128215047939595,0.001458099807200825,1,0,1,0.5,1,0.92399746,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
36853-MAH,Female,27,No,Maharashtra,8,2,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.9,3545.35,0.0,0,889.48,4434.83,Churned,Dissatisfaction,Lack of self-service on Website,8,1478.2766666666666,0.02297202552848058,0.0,0,0,0,0.8,1,0.7721794,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
45654-PUN,Female,26,Yes,Punjab,7,19,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,229.55,8.74,0,43.8,264.61,Churned,Dissatisfaction,Product dissatisfaction,4,13.230500000000001,0.28010993561989384,0.03790934721318586,1,0,0,0.4,1,0.99731785,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, Has Refunds"
44434-ASS,Female,73,No,Assam,15,12,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.5,5373.1,0.0,0,1808.46,7181.56,Churned,Price,Lack of affordable download/upload speed,7,552.4276923076924,0.014131451738655855,0.0,0,0,1,0.7,1,0.72749233,Critical,Will Churn,"No Premium Support, High Monthly Charge"
37598-UTT,Male,63,No,Uttar Pradesh,5,30,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.75,5742.9,0.0,0,2113.2,7856.1,Churned,Dissatisfaction,Service dissatisfaction,6,253.4225806451613,0.012186430107800588,0.0,0,0,1,0.6,1,0.7817407,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
21288-MAH,Female,63,No,Maharashtra,12,34,,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,60.25,170.5,0.0,70,60.3,300.8,Joined,Others,Others,3,8.594285714285714,0.19963552021206096,0.0,0,1,0,0.3,1,0.93046767,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
48712-GUJ,Female,56,Yes,Gujarat,1,2,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.4,44.4,0.0,0,26.53,70.93,Churned,Attitude,Attitude of support person,2,23.643333333333334,0.6172667871541776,0.0,0,0,0,0.2,1,0.998833,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), Low Service Adoption"
36589-UTT,Female,56,No,Uttar Pradesh,13,29,Deal 5,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.9,20.9,0.0,0,15.51,36.41,Churned,Dissatisfaction,Limited range of services,1,1.2136666666666664,0.5586741512964448,0.0,0,0,0,0.1,1,0.9983309,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
42084-BIH,Female,36,Yes,Bihar,2,21,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.1,2598.95,0.0,0,512.68,3111.63,Churned,Dissatisfaction,Poor expertise of online support,5,141.43772727272727,0.028946582150785667,0.0,0,0,0,0.5,1,0.5025291,High,Will Churn,"No Premium Support, High Monthly Charge"
83994-DEL,Male,48,Yes,Delhi,8,24,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.7,237.65,0.0,0,16.17,253.82,Joined,Others,Others,5,10.1528,0.3559375245271172,0.0,0,0,0,0.5,1,0.99847907,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
76472-TAM,Female,75,Yes,Tamil Nadu,13,22,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.7,1294.6,0.0,20,379.62,1694.22,Stayed,Others,Others,2,73.66173913043478,0.044065077099137574,0.0,0,1,0,0.2,1,0.89183396,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
31688-CHH,Female,25,Yes,Chhattisgarh,0,8,,No,No,Yes,Cable,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.3,2145.0,0.0,140,0.0,2285.0,Churned,Price,Price too high,4,253.88888888888889,0.019816272965879265,0.0,0,1,0,0.4,1,0.8795767,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
24754-AND,Female,63,Yes,Andhra Pradesh,0,28,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,200.2,33.8,0,5.01,171.41,Joined,Others,Others,2,5.910689655172414,0.40339887477524505,0.1679920477137177,1,0,0,0.2,1,0.99579334,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
25214-BIH,Female,50,No,Bihar,9,16,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.8,1900.25,0.0,0,892.63,2792.88,Churned,Attitude,Attitude of support person,5,164.2870588235294,0.02999413002705914,0.0,0,0,0,0.5,1,0.67327046,High,Will Churn,"Month-to-Month Contract, High Monthly Charge"
62497-BIH,Female,20,No,Bihar,0,2,Deal 5,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.75,67.1,0.0,0,49.17,116.27,Joined,Others,Others,1,38.75666666666667,0.1769420994286689,0.0,0,0,0,0.1,1,0.50424105,High,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), Low Service Adoption"
58826-TAM,Female,27,No,Tamil Nadu,8,8,,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,56.75,503.25,0.0,30,303.0,836.25,Stayed,Others,Others,3,92.91666666666667,0.06778142729172887,0.0,0,1,0,0.3,1,0.6617099,High,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
49309-UTT,Female,49,No,Uttarakhand,2,30,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.85,3365.85,0.0,0,2112.59,5478.44,Churned,Price,Lack of affordable download/upload speed,4,176.72387096774193,0.014207656256843766,0.0,0,0,1,0.4,1,0.8850761,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
78274-PUD,Female,36,Yes,Puducherry,8,16,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.75,5238.9,0.0,0,2698.3,7937.2,Churned,Price,Long distance charges,6,466.8941176470588,0.012187901539391801,0.0,0,0,1,0.6,1,0.7990788,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
33490-BIH,Female,43,Yes,Bihar,13,9,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.5,69.5,0.0,0,8.31,77.81,Churned,Dissatisfaction,Product dissatisfaction,2,7.781000000000001,0.8818677832762339,0.0,0,0,0,0.2,1,0.99835205,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), Low Service Adoption"
41417-JHA,Female,41,Yes,Jharkhand,10,2,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.7,79.7,0.0,0,33.88,113.58,Churned,Dissatisfaction,Poor expertise of online support,4,37.86,0.6955838715308083,0.0,0,0,0,0.4,1,0.9994837,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
72588-RAJ,Female,77,No,Rajasthan,4,18,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,88.3,2467.75,0.0,0,457.38,2925.13,Churned,Other,Don't know,5,153.9542105263158,0.03017637630590575,0.0,0,0,0,0.5,1,0.9851564,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
86778-ASS,Female,74,Yes,Assam,8,8,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.55,349.65,0.0,0,211.65,561.3,Churned,Competitor,Competitor had better devices,3,62.36666666666666,0.13435888315845634,0.0,0,0,0,0.3,1,0.87492377,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
24990-WES,Female,36,No,West Bengal,8,24,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.65,135.75,0.0,0,58.06,193.81,Joined,Others,Others,2,7.7524,0.3677942610748935,0.0,0,0,0,0.2,1,0.9989888,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
49350-UTT,Female,36,No,Uttar Pradesh,1,1,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.1,71.1,0.0,0,10.19,81.29,Churned,Competitor,Competitor made better offer,2,40.645,0.864017499088589,0.0,0,0,0,0.2,1,0.99883145,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), Low Service Adoption"
59029-PUN,Female,45,No,Punjab,8,31,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,70.45,70.45,0.0,10,42.87,123.32,Churned,Competitor,Competitor had better devices,1,3.85375,0.5666827541827543,0.0,0,1,0,0.1,1,0.9991536,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
27332-KAR,Female,20,No,Karnataka,3,9,,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.2,308.25,0.0,0,18.05,326.3,Churned,Dissatisfaction,Network reliability,4,32.63,0.16559731133516653,0.0,0,0,0,0.4,1,0.778972,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year)"
29609-AND,Male,55,No,Andhra Pradesh,13,16,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,70.75,70.75,0.0,0,26.0,96.75,Churned,Dissatisfaction,Service dissatisfaction,2,5.6911764705882355,0.7237851662404092,0.0,0,0,0,0.2,1,0.9997342,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
32720-RAJ,Female,30,Yes,Rajasthan,13,4,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,102.35,3626.1,0.0,0,1394.4,5020.5,Churned,Price,Price too high,7,1004.1,0.02038235586976003,0.0,0,0,1,0.7,1,0.7212775,Critical,Will Churn,"Short Tenure (<6 months), No Premium Support, High Monthly Charge"
28145-TEL,Female,23,No,Telangana,11,2,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2624.25,0.0,0,144.6,2768.85,Churned,Other,Don't know,5,922.9499999999999,0.0306875823600556,0.0,0,0,0,0.5,1,0.8601868,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
36981-UTT,Male,68,No,Uttarakhand,0,9,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.65,1146.65,0.0,0,695.7,1842.35,Churned,Attitude,Attitude of support person,3,184.23499999999999,0.04103941194021754,0.0,0,0,0,0.3,1,0.9506194,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
26500-GUJ,Female,62,Yes,Gujarat,3,19,Deal 5,Yes,No,Yes,Cable,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,62.15,113.1,0.0,0,96.78,209.88,Joined,Others,Others,5,10.494,0.2947173748103187,0.0,0,0,0,0.5,1,0.99652404,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
26761-GUJ,Male,46,No,Gujarat,3,13,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.5,829.1,0.0,0,172.98,1002.08,Churned,Dissatisfaction,Limited range of services,6,71.57714285714286,0.09520676316943813,0.0,0,0,0,0.6,1,0.94236046,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
79206-UTT,Female,35,No,Uttar Pradesh,13,2,Deal 5,Yes,Yes,No,,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.9,135.0,0.0,0,200.25,335.25,Churned,Other,Moved,2,111.75,0.07702602230483271,0.0,0,0,0,0.2,1,0.9136422,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), Low Service Adoption"
59308-UTT,Female,73,Yes,Uttar Pradesh,7,20,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,2510.2,0.0,0,1066.23,3576.43,Churned,Dissatisfaction,Service dissatisfaction,7,170.30619047619047,0.026709117998115966,0.0,0,0,0,0.7,1,0.9531944,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
48043-BIH,Female,20,Yes,Bihar,3,4,,Yes,No,Yes,Cable,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.3,1845.9,0.0,0,88.22,1934.12,Churned,Competitor,Competitor had better devices,5,386.82399999999996,0.043046426061432885,0.0,0,0,0,0.5,1,0.8919787,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
51652-HAR,Male,37,Yes,Haryana,1,34,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.15,6283.3,0.0,0,3011.96,9295.26,Churned,Competitor,Competitor had better devices,7,265.57885714285715,0.010773149632217687,0.0,0,0,1,0.7,1,0.8124688,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
87160-KAR,Female,49,Yes,Karnataka,14,25,Deal 4,No,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,46.35,667.7,0.0,0,0.0,667.7,Churned,Attitude,Attitude of service provider,4,25.680769230769233,0.0693135935397039,0.0,0,0,0,0.4,1,0.8455127,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
16343-MAH,Male,44,No,Maharashtra,3,5,Deal 4,Yes,No,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,69.85,837.5,0.0,0,324.84,1162.34,Stayed,Others,Others,6,193.72333333333333,0.06004263585882029,0.0,0,0,0,0.6,1,0.50946385,High,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
55973-JHA,Male,57,No,Jharkhand,6,19,Deal 2,Yes,No,No,,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.75,1052.35,0.0,0,1389.13,2441.48,Churned,Price,Long distance charges,1,122.074,0.008086043693295339,0.0,0,0,0,0.1,1,0.6236049,High,Will Churn,"Low Service Adoption, No Premium Support"
83336-AND,Female,38,Yes,Andhra Pradesh,7,31,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.0,1820.45,0.0,0,361.0,2181.45,Churned,Dissatisfaction,Service dissatisfaction,5,68.1703125,0.04077985749959908,0.0,0,0,0,0.5,1,0.678361,High,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
57488-KAR,Female,73,Yes,Karnataka,9,19,Deal 5,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.25,25.25,0.0,0,0.0,25.25,Churned,Price,Price too high,1,1.2625,0.9619047619047619,0.0,0,0,0,0.1,1,0.9983138,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
16945-AND,Male,73,No,Andhra Pradesh,5,34,Deal 5,No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.05,25.05,0.0,0,0.0,25.05,Churned,Competitor,Competitor had better devices,1,0.7157142857142857,0.9616122840690979,0.0,0,0,0,0.1,1,0.99879813,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
28642-JHA,Female,63,Yes,Jharkhand,1,35,,No,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,47.85,3147.5,0.0,0,0.0,3147.5,Churned,Competitor,Competitor made better offer,6,87.43055555555556,0.015197713196760363,0.0,0,0,0,0.6,1,0.7731497,Critical,Will Churn,General Risk
42667-ASS,Male,65,No,Assam,14,35,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,75.2,3678.3,0.0,20,934.92,4633.22,Churned,Price,Extra data charges,2,128.70055555555555,0.016227110495401598,0.0,0,1,0,0.2,1,0.86218816,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
91073-MAD,Male,64,No,Madhya Pradesh,7,34,Deal 3,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,2068.55,0.0,0,1239.84,3308.39,Churned,Price,Long distance charges,3,94.52542857142856,0.022632569748503504,0.0,0,0,0,0.3,1,0.5552477,High,Will Churn,"Month-to-Month Contract, No Premium Support"
88373-ODI,Male,32,No,Odisha,3,21,Deal 4,Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,45.55,402.6,0.0,0,344.4,747.0,Churned,Attitude,Attitude of support person,3,33.95454545454545,0.060895721925133685,0.0,0,0,0,0.3,1,0.7184665,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
17796-BIH,Female,65,No,Bihar,5,1,,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.45,48.45,0.0,0,16.42,64.87,Joined,Others,Others,3,32.435,0.7355396994079247,0.0,0,0,0,0.3,1,0.9993075,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
